product_id,product_title,cat_slugs,origin_slugs,brand_slugs,ingredient_slugs,concerns_assigned,confidence,skip_reason,notes
37292,Maybelline Color Elixir Lip Gloss-Radiant Ruby,"makeup-cosmetics,japanese-beauty,lips,lipstick-tint",usa,maybelline,,SKIP,SKIP,non-skin-product,
37295,Maybelline Color Elixir Lip Gloss-Opalescent Orchid,"makeup-cosmetics,japanese-beauty,lips,lipstick-tint",usa,maybelline,,SKIP,SKIP,non-skin-product,
37301,Maybelline Fit Me Dewy+Smooth Foundation- Nude Beige 125,"makeup-cosmetics,foundation",usa,maybelline,,SKIP,SKIP,makeup-only,
37310,Maybelline Fit Me Set+Smooth Pressed Powder – Medium Buff 225,"makeup-cosmetics,face-makeup",usa,maybelline,,SKIP,SKIP,no-signal,
37319,Maybelline Master Smoky Scorching- Brown,,usa,maybelline,,SKIP,SKIP,no-signal,
37353,The Body Shop Drops Of Youth Concentrate 30ml,serums-ampoules-essences,uk,the-body-shop,,SKIP,SKIP,no-signal,
37359,The Body Shop Drops Of Light Pure Clarifying Foam Wash 125ml,,uk,the-body-shop,,SKIP,LOW,,L4:skincare-fallback
37369,The Body Shop Grapeseed Glossing Hair Serum 60ml,"hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",uk,the-body-shop,,SKIP,LOW,,L4:skincare-fallback
37384,The Body Shop Vitamin E Cream Cleanser 250ml,,uk,the-body-shop,vitamin-e,anti-aging-repair|dryness-hydration,MED,,"L2:vitamin-e→dryness-hydration,anti-aging-repair"
37387,The Body Shop Seaweed Oil Balancing Toner 250ml,toners-mists,uk,the-body-shop,,SKIP,LOW,,L4:skincare-fallback
37410,The Body Shop Japanese Matcha Tea Pollution Clearing 75ml,,uk,the-body-shop,,SKIP,SKIP,no-signal,
37433,The Body Shop Oils of Life Sleeping Cream 50ml,night-cream,uk,the-body-shop,,SKIP,LOW,,L4:skincare-fallback
37474,The Body Shop Fresh Raspberry Hydrating Body Mist 100ml,"fragrances,hair-personal-care",uk,the-body-shop,,dryness-hydration,MED,,"L3:""hydrating""→dryness-hydration"
37487,The Body Shop Lightening Shade Adjusting Drops 15ml,,uk,the-body-shop,,SKIP,SKIP,no-signal,
37497,Nivea Hyaluron Cellular Filler Elasticity Reshape Anti-Age 50ml,,germany,nivea,,anti-aging-repair,MED,,"L3:""elasticity""→anti-aging-repair"
37510,Nivea Hyaluron Cellular Anti-age Night Cream 50ml,night-cream,germany,nivea,,SKIP,LOW,,L4:skincare-fallback
37519,"Nivea Men Fresh Face, Body Hand Gel 75ml","hand-care,hair-personal-care,bath-body",germany,nivea,,SKIP,LOW,,L4:skincare-fallback
37522,Nivea Cream 150ml,,germany,nivea,,SKIP,LOW,,L4:skincare-fallback
37526,Nivea Urban Skin Detox Sleeping Mask 50ml,face-masks,germany,nivea,,SKIP,LOW,,L4:skincare-fallback
37536,Bioderma Nodé P Anti-Dandruff Purifying Shampoo 400ml,"shampoos,hair-care,hair-personal-care",france,bioderma,,SKIP,SKIP,no-signal,
37549,Seba Med Anti Hairloss Shampoo 200ml,"shampoos,hair-care,hair-personal-care",germany,seba-med,,SKIP,SKIP,no-signal,
37558,Seba Med Anti Dandruff Shampoo 200ml,"shampoos,hair-care,hair-personal-care",germany,seba-med-anti,,SKIP,SKIP,no-signal,
37591,Nivea Men Active Energy Morning Fix Gel 50ml,,germany,nivea,,SKIP,LOW,,L4:skincare-fallback
37594,Nivea Men Active Energy Refreshing Face Gel 50ml,,germany,nivea,,SKIP,LOW,,L4:skincare-fallback
37698,Sebamed After Shave Balsam 100ml`,,germany,sabamed,,SKIP,SKIP,no-signal,
37962,Palmolive For Men Classic Palm Extract Shave Cream 100ml,,usa,gillette,,SKIP,LOW,,L4:skincare-fallback
37980,Beauty Formulas Vitamin E Hair Removal Wax Strips For Legs & Body 20pc,,usa,aveeno,vitamin-e,anti-aging-repair|dryness-hydration,MED,,"L2:vitamin-e→dryness-hydration,anti-aging-repair"
37986,Beauty Formulas Argan OIl Wax Strips Hair Remover Legs & Body 20pc,,uk,beauty-formulas-argan,,SKIP,SKIP,no-signal,
37992,Nair Hair Remover Body 20 Wax Strips,,usa,aveeno,,SKIP,SKIP,no-signal,
38003,"Nair Facial Wax Strips, Pack of 12",,usa,aveeno,,SKIP,LOW,,L4:skincare-fallback
38009,Bioderma ABCDerm Cleansing Milk 500ml,"makeup-cosmetics,makeup-remover",france,aveeno,,SKIP,LOW,,L4:skincare-fallback
38062,Palmers Cocoa Butter Formula Massage Cream 125ge,,usa,palmers,,SKIP,LOW,,L4:skincare-fallback
38065,Palmers Cocoa Butter Formula With Vitamin E Bust Cream 125ml,,usa,palmers,vitamin-e,anti-aging-repair|dryness-hydration,MED,,"L2:vitamin-e→dryness-hydration,anti-aging-repair"
38068,Palmers Skin Success Medicated Complexion Bar 100ge,,usa,palmers-skin-success,,SKIP,SKIP,no-signal,
38145,Skin Cafe Organic Extra Virgin Olive Oil,,multinational,cold-pressed,,SKIP,SKIP,no-signal,
38306,3W Clinic Crystal White Milky Cream 50g,korean-beauty,south-korea,3w-clinic,,SKIP,LOW,,L4:skincare-fallback
38307,Palmers Skin Success Anti-Dark Spot Fade Milk Body Lotion 250ml,"body-lotion,hair-personal-care,bath-body",usa,palmers-skin-success,,brightening,MED,,"L3:""dark spot""→brightening"
38313,Palmers Coconut Oil Formula Coconut Oil Body Oil 150ml,"body-oil,hair-personal-care,bath-body",usa,palmers,,SKIP,SKIP,no-signal,
38325,Palmers Coconut Oil Foot Oil 100ml,,usa,palmers,,SKIP,SKIP,no-signal,
38330,Palmers Cocoa Butter Stretch Marks Massage Lotion 250ml,,usa,palmers,,SKIP,LOW,,L4:skincare-fallback
38333,Palmers Cocoa Butter Formula Firming Butter Plus Q10 Body Lotion 315ml,"body-lotion,hair-personal-care,bath-body",usa,palmers,,anti-aging-repair,MED,,"L3:""firming""→anti-aging-repair"
40362,Simple Daily Skin Detox SOS Clearing Booster 25ml,serums-ampoules-essences,uk,simple,,SKIP,SKIP,no-signal,
41950,Bioderma Nodé P Anti-Dandruff Soothing Shampoo 400ml,"shampoos,hair-care,hair-personal-care",france,bioderma,,sensitivity,MED,,"L3:""soothing""→sensitivity"
43279,3W CLINIC Honey Gold Beauty Soap 120g,korean-beauty,south-korea,3w-clinic,,SKIP,LOW,,L4:skincare-fallback
43289,3W CLINIC Charcoal Beauty Soap 120g,korean-beauty,south-korea,3w-clinic,,SKIP,LOW,,L4:skincare-fallback
43290,3W CLINIC Herbal Green Tea Beauty Soap 120g,korean-beauty,south-korea,3w-clinic,tea-tree,acne-blemish,MED,,L2:tea-tree→acne-blemish
43874,Cosrx Favorites Bestsellers Set,"korean-beauty,emart-combos",south-korea,cosrx,,SKIP,LOW,,L4:skincare-fallback
43892,Axis-Y The Mini Glow Set,"korean-beauty,emart-combos",south-korea,axis-y,,brightening,MED,,"L3:""glow""→brightening"
48655,Vaseline Lip Therapy – Rosy Lips,"body-lotion,korean-beauty,hair-personal-care,bath-body",usa,unilever,,SKIP,LOW,,L4:skincare-fallback
48689,Vaseline Body Lotion Intensive Care Cocoa Radiant,"body-lotion,hair-personal-care,bath-body",usa,unilever,,SKIP,LOW,,L4:skincare-fallback
48722,Vaseline Intensive Care Cocoa Glow Body Cream,"body-lotion,hair-personal-care,bath-body",usa,vaseline,,brightening,MED,,"L3:""glow""→brightening"
50515,Beauty of Joseon Hanbang Serum Discovery Kit ( 4 serum),"korean-beauty,emart-combos,serums-ampoules-essences",south-korea,beauty-of-joseon,,SKIP,LOW,,L4:skincare-fallback
50552,Neogen Dermalogy Cica Repair Snail Cream 50g,"hand-care,korean-beauty,hair-personal-care,bath-body",south-korea,neogen,centella,acne-blemish|sensitivity,MED,,"L2:centella→sensitivity,acne-blemish"
50566,Cosrx Advanced Snail Mucin 96 Power Essence 30ml,"korean-beauty,serums-ampoules-essences",south-korea,cosrx,snail-mucin,anti-aging-repair|dryness-hydration,MED,,"L2:snail-mucin→anti-aging-repair,dryness-hydration"
50578,Cosrx Full Fit Propolis Synergy Toner 150ml,"korean-beauty,toners-mists",south-korea,cosrx,propolis,acne-blemish|brightening,MED,,"L2:propolis→acne-blemish,brightening"
50638,Philosophy Purity Made Simple One-Step Facial Cleanser 90ml,,usa,philosophy,,SKIP,LOW,,L4:skincare-fallback
50643,Philosophy Purity Made Simple One-Step Facial Cleanser 30 ml,,usa,philosophy,,SKIP,LOW,,L4:skincare-fallback
50818,Rohto Mentholatum Hada Labo Koi-Gokujyun Perfect Gel 100G,japanese-beauty,japan,hada-labo,,SKIP,LOW,,L4:skincare-fallback
50891,RAIP R3 Argan Hair Oil 100ml,"hair-oil,hair-care,hair-personal-care",south-korea,rohto-mentholatum,,SKIP,SKIP,no-signal,
51066,Dabo Black Force All in One Serum 120ml,"korean-beauty,serums-ampoules-essences",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
51070,Dabo Black Force Foam Cleanser Men 120ml,"korean-beauty,face-cleansers",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
51309,CeraVe SA Lotion for Rough & Bumpy Skin 237ml,,usa,cerave,,SKIP,LOW,,L4:skincare-fallback
51338,Kind to Skin Purifying Cleansing Lotion 200ml,,uk,simple,,SKIP,LOW,,L4:skincare-fallback
51372,Garnier Fructis Triple Nutrition Conditioner Dry to Very Dry Hair 354ml,"hair-conditioners,hair-care,hair-personal-care",france,garnier,,SKIP,SKIP,no-signal,
51379,Garnier Whole Blends Coconut Water & Aloe Vera Refreshing Conditioner for Normal Hair 370ml,"hair-conditioners,hair-care,hair-personal-care",france,garnier,,SKIP,SKIP,no-signal,
51387,Garnier Fructis Pure Clean Aloe Extract Fortifying Conditioner 354ml,"hair-conditioners,hair-care,hair-personal-care",france,garnier,,SKIP,SKIP,no-signal,
51423,Thank you farmer Rice Pure 2-IN-1 Gel and Cream 80ml,korean-beauty,south-korea,thank-you-farmer,,SKIP,LOW,,L4:skincare-fallback
51427,Thank you farmer Rice Pure Travel Set 3pcs,korean-beauty,south-korea,thank-you-farmer,,SKIP,LOW,,L4:skincare-fallback
52090,Benton Snail Bee High Content Essence 30ml,"korean-beauty,serums-ampoules-essences",south-korea,benton,,SKIP,LOW,,L4:skincare-fallback
52334,The Ordinary Multi-Peptide Hair Serum For Hair Density 60ml,"hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",canada,the-ordinary,peptide,anti-aging-repair|wrinkle,MED,,"L2:peptide→anti-aging-repair,wrinkle"
52358,CeraVe Foaming Facial Cleanser For Normal To Oily Skin 355ml USA Version,,usa,cerave,,SKIP,LOW,,L4:skincare-fallback
53350,Aromatica Rosemary Scalp Scaling Shampoo 180ml,"shampoos,hair-care,hair-personal-care",south-korea,aromatica-rosemary-scalp,rosemary,anti-aging-repair,MED,,L2:rosemary→anti-aging-repair
53361,Aromatica Rosemary Scalp Scaling Shampoo 400ml,"shampoos,hair-care,hair-personal-care",south-korea,aromatica-rosemary-scalp,rosemary,anti-aging-repair,MED,,L2:rosemary→anti-aging-repair
53439,3W Clinic Olive & Argan 2IN1 Shampoo 500ml,"shampoos,korean-beauty,hair-care,hair-personal-care",south-korea,3w-clinic,,SKIP,LOW,,L4:skincare-fallback
55859,Neogen Dermalogy White Dual Cream 80ml,korean-beauty,south-korea,neogen,,SKIP,LOW,,L4:skincare-fallback
55867,Embla Angel Ring Argan Oil 100ml,korean-beauty,south-korea,embla,,SKIP,LOW,,L4:skincare-fallback
55878,NEOGEN Dermalogy Real Vita C Powder Lemon 20gm,korean-beauty,south-korea,neogen,,SKIP,LOW,,L4:skincare-fallback
56095,Boom De Ah Dah Macadamia Glowing Oil Ampoule 50ml,"korean-beauty,serums-ampoules-essences",south-korea,boom-de-ah,,brightening,MED,,"L3:""glow""→brightening"
56155,Banila Co Clean It Zero Original Cleansing Balm 7ml,"makeup-cosmetics,korean-beauty,makeup-remover",south-korea,banilla-co,,SKIP,LOW,,L4:skincare-fallback
56187,Mielle Rosemary Mint Scalp & Hair Strengthening Oil 59ml,,usa,mielle,rosemary,anti-aging-repair,MED,,L2:rosemary→anti-aging-repair
56220,Banila Co Clean It Zero Original Cleansing Balm 25ml,"makeup-cosmetics,korean-beauty,makeup-remover",south-korea,banila-co,,SKIP,LOW,,L4:skincare-fallback
56280,Klairs Gentle Black Facial Cleanser 140ml,korean-beauty,south-korea,dear-klairs,,SKIP,LOW,,L4:skincare-fallback
56306,MIXSOON Bean Cleansing Oil 195m,"makeup-cosmetics,korean-beauty,makeup-remover",south-korea,mixsoon,,SKIP,LOW,,L4:skincare-fallback
56475,A'pieu Raspberry Hair Vinegar 200ml,korean-beauty,south-korea,apieu,,SKIP,LOW,,L4:skincare-fallback
57866,KOSE SOFTYMO Speedy Cleansing Oil 230ml,"makeup-cosmetics,makeup-remover,japanese-beauty",japan,kose,,SKIP,LOW,,L4:skincare-fallback
58027,Mary&May Premium Idebenon Blackberry Complex Essence Mask 20EA,"korean-beauty,serums-ampoules-essences",south-korea,mary-may,,SKIP,LOW,,L4:skincare-fallback
58033,Mary&May Idebenone + Blackberry Complex Serum 30ml,"korean-beauty,serums-ampoules-essences",south-korea,mary-may,,SKIP,LOW,,L4:skincare-fallback
58165,Dr. Althea Natural Radiance Essence 30ml,"korean-beauty,serums-ampoules-essences",south-korea,dr-althea,,brightening,MED,,"L3:""radiance""→brightening"
58173,Dr. Althea Anastatica Skin Conditioning Toner 250ml,"korean-beauty,toners-mists",south-korea,dr-althea,,SKIP,LOW,,L4:skincare-fallback
58177,Shiseido Fino Premium Touch Hair Mask 230g,"japanese-beauty,hair-care,hair-personal-care,hair-treatments",japan,shiseido,,SKIP,LOW,,L4:skincare-fallback
58216,Jumiso Antioxidant Glow Facial Essence 40ml,"korean-beauty,serums-ampoules-essences",south-korea,jumiso,,brightening,MED,,"L3:""glow""→brightening"
58289,Shiseido Fino Premium Touch Hair Oil 70ml,"hair-oil,japanese-beauty,hair-care,hair-personal-care",japan,shiseido,,SKIP,LOW,,L4:skincare-fallback
58375,Tirtir Milk Skin Toner Light 150ml,"korean-beauty,toners-mists",south-korea,tirtir-milk-skin,,SKIP,LOW,,L4:skincare-fallback
58418,Lucido-L Argan Rich Oil Hair Treatment Mask 220g,"japanese-beauty,hair-care,hair-personal-care,hair-treatments",japan,lucido-l,,SKIP,LOW,,L4:skincare-fallback
58424,Lucido-L High Damage Repair Hair Mask 200g,"japanese-beauty,hair-care,hair-personal-care,hair-treatments",japan,lucido-l-high-damage,,SKIP,LOW,,L4:skincare-fallback
58427,LUCIDO-L Argan Rich Oil Hair Treatment Water 170g,"japanese-beauty,hair-care,hair-personal-care,hair-treatments",japan,lucido-l-argan-rich,,SKIP,LOW,,L4:skincare-fallback
58444,HARADA Shizuoka Matcha Powder 100g,japanese-beauty,japan,harada-shizuoka-matcha,,SKIP,LOW,,L4:skincare-fallback
58448,MANDOM LUCIDO Ageing Care milk Q10 for men 100ml,japanese-beauty,japan,mandom-lucido-ageing,,SKIP,LOW,,L4:skincare-fallback
58456,LUCIDO Hair Wax Extra Hard Men's Styling Agent Unscented 80g,"hair-styling-products,japanese-beauty,hair-care,hair-personal-care",japan,lucido,,SKIP,LOW,,L4:skincare-fallback
58671,Kojie san skin lightening soap 65gm x3,japanese-beauty,philippines,kojie-san,,SKIP,LOW,,L4:skincare-fallback
58788,TIRTIR MASK FIT RED CUSHION 21N IVORY 18g,korean-beauty,south-korea,tirtir,,SKIP,LOW,,L4:skincare-fallback
58798,Shiseido Tsubaki Premium Repair Hair Mask 180g,"japanese-beauty,hair-care,hair-personal-care,hair-treatments",japan,shiseido,,SKIP,LOW,,L4:skincare-fallback
58823,Mini Skincare Set 4 pcs,"skincare-kit-set,korean-beauty",south-korea,anua,,SKIP,LOW,,L4:skincare-fallback
59072,TOCOBO Apple Dewy Fit Cushion – 6 Shades 15g,korean-beauty,south-korea,tocobo-apple-dewy,,SKIP,LOW,,L4:skincare-fallback
59185,Anua Rice 70 Glow Milky Toner 250 ml,"korean-beauty,toners-mists",south-korea,anua,,brightening,MED,,"L3:""glow""→brightening"
59364,VT Cosmetics Reedle Shot 100 50ml,korean-beauty,south-korea,vt-cosmetics,,SKIP,LOW,,L4:skincare-fallback
59377,Pyunkang Yul Ato Blue Label Cream 120ml,korean-beauty,south-korea,pyunkang-yul,,SKIP,LOW,,L4:skincare-fallback
59403,Aprilskin Real Calendula Foam Cleanser 200g,"korean-beauty,face-cleansers",south-korea,aprilskin-real-calendula,,SKIP,LOW,,L4:skincare-fallback
59464,AROMATICA Rosemary Root Enhancer 100ml,korean-beauty,south-korea,aromatica-rosemary-root,rosemary,anti-aging-repair,MED,,L2:rosemary→anti-aging-repair
59468,AROMATICA Rosemary Scalp Scrub 165g,korean-beauty,south-korea,aromatica-rosemary-scalp,rosemary,anti-aging-repair,MED,,L2:rosemary→anti-aging-repair
59488,Innisfree Olive Vitamin E Real Cleansing Foam 150g,"korean-beauty,face-cleansers",south-korea,innisfree,vitamin-e,anti-aging-repair|dryness-hydration,MED,,"L2:vitamin-e→dryness-hydration,anti-aging-repair"
59525,EQQUALBERRY Vitamin Illuminating Serum 30ml,"korean-beauty,serums-ampoules-essences,spot-treatment",south-korea,"eqqualberry-vitamin-illuminating,eqqualberry",,SKIP,LOW,,L4:skincare-fallback
59578,The Ordinary Ascorbyl Glucoside Solution 12% 30ml,,canada,the-ordinary,vitamin-c,brightening|hyperpigmentation,MED,,"L2:vitamin-c→brightening,hyperpigmentation"
59728,Dr.Althea Pure Grinding Cleansing Balm 50ml,"makeup-cosmetics,korean-beauty,makeup-remover",south-korea,dr-althea,,SKIP,LOW,,L4:skincare-fallback
59735,ARENCIA Fresh Blue Hyssop Rice Mochi Cleanser 120g,korean-beauty,south-korea,arencia,,SKIP,LOW,,L4:skincare-fallback
59749,Medicube One Day Exosome Shot 2000 Serum 30ml,"korean-beauty,serums-ampoules-essences",south-korea,medicube,,SKIP,LOW,,L4:skincare-fallback
59894,APLB Glutathione Niacinamide Body Lotion 300ml,"body-lotion,korean-beauty,hair-personal-care,bath-body,health-wellbeing,beauty-supplements",south-korea,aplb,niacinamide,brightening|hyperpigmentation|pores-blackheads,MED,,"L2:niacinamide→brightening,pores-blackheads,hyperpigmentation"
60083,Dabo Rice Ferment Foam 100 ml,korean-beauty,south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60085,Dabo Rice Ferment Foam 180 ml,korean-beauty,south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60107,ILLIYOON Illiyoon Cica Acne Clear Body Wash 6 ml,"korean-beauty,body-wash,hair-personal-care,bath-body",south-korea,illiyoon,centella,acne-blemish|sensitivity,MED,,"L2:centella→sensitivity,acne-blemish + L3:""acne""→acne-blemish"
60111,Nature Skin Embossing Beauty Cotton Puff 100 Sheets,korean-beauty,south-korea,nature-skin-embossing,,SKIP,LOW,,L4:skincare-fallback
60113,RYO Damage Care & Nourishing Selection Shampoo 400 ml,"shampoos,korean-beauty,hair-care,hair-personal-care",south-korea,ryo,,SKIP,LOW,,L4:skincare-fallback
60123,Dabo Make Up Dark Out Tone Up Primer 30 ml,korean-beauty,south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60125,Holika Holika Biotin Damage Care Oil Serum 80 ml,"korean-beauty,serums-ampoules-essences,health-wellbeing,beauty-supplements",south-korea,holika-holika,,SKIP,LOW,,L4:skincare-fallback
60138,Dabo Natural Rich Foam Cleanser Green Tea 180 ml,"korean-beauty,face-cleansers",south-korea,dabo,tea-tree,acne-blemish,MED,,L2:tea-tree→acne-blemish
60144,Illiyoon Red Itch Care Cream 5 ml,korean-beauty,south-korea,illiyoon,,SKIP,LOW,,L4:skincare-fallback
60152,Dabo First Solution Mask Pack (Sheet Mask) – SNAIL GOLD,"face-masks,korean-beauty",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60162,Dabo First Solution Mask Pack (Sheet Mask) – LEMON,"face-masks,korean-beauty",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60174,Dabo 30 Days Greentea Avocado Nourishing Cream 100 ml,korean-beauty,south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60178,Dabo First Solution Mask Pack Honey 23 g,korean-beauty,south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60180,Beaute 3D Underarm Whitening Cure Cream 100 ml,"hair-personal-care,personal-hygiene",south-korea,xyz,,brightening,MED,,"L3:""whitening""→brightening"
60182,Dabo Natural Rich Foam Cleanser Cucumber 60ml,"korean-beauty,face-cleansers",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60184,Dabo 7 In 1 Multi Foam Cleanser 20 ml,"korean-beauty,face-cleansers",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60186,Dabo First Solution Mask Pack (Sheet Mask) – GREEN TEA,"face-masks,korean-beauty",south-korea,dabo,tea-tree,acne-blemish,MED,,L2:tea-tree→acne-blemish
60190,Dabo All In One Black Snail Foam Cleanser 120 ml,"korean-beauty,face-cleansers",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60200,Dabo Natural Rich Foam Cleanser Avocado 180 ml,"korean-beauty,face-cleansers",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60202,Dabo First Solution Mask Pack (Sheet Mask) – ALOEVERA,"face-masks,korean-beauty",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60242,Green Finger Panthedin Top to Toe Wash 230 ml,korean-beauty,south-korea,green-finger,,SKIP,LOW,,L4:skincare-fallback
60254,Lipvive Sugar Balm – Rosy Red 4.8 g,korean-beauty,south-korea,lipvive-sugar,,SKIP,LOW,,L4:skincare-fallback
60280,Laneige Radian-C Advanced Effector 94% SBC+NIA+C 15 ml,korean-beauty,south-korea,laneige,,SKIP,LOW,,L4:skincare-fallback
60306,Green Finger Intensive Baby Soap 80g,"mother-baby-care,baby-skincare",south-korea,green-finger,,SKIP,SKIP,no-signal,
60314,Dabo 24k Gold Essence 150ml,"korean-beauty,serums-ampoules-essences",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
60316,Dr.Althea To Be Youthful Eye Serum 25 ml,"eye-care,korean-beauty,serums-ampoules-essences",south-korea,dr-althea,,SKIP,LOW,,L4:skincare-fallback
60318,RYO Jeju Breeze Hair Loss Expert Care Shampoo (Woody Musk) 585 ml,"shampoos,korean-beauty,hair-care,hair-personal-care",south-korea,ryo,,SKIP,LOW,,L4:skincare-fallback
60320,Ryo Damage Care & Nourishing Shampoo – Floral Powdery Herbal Scent 112 ml,"shampoos,korean-beauty,hair-care,hair-personal-care,personal-hygiene",south-korea,ryo,,SKIP,LOW,,L4:skincare-fallback
60326,Raip Repair Shampoo Original 500ml,"shampoos,hair-care,hair-personal-care",south-korea,raip,,SKIP,SKIP,no-signal,
60328,Missha Glow Skin Balm 50 ml,korean-beauty,south-korea,missha,,brightening,MED,,"L3:""glow""→brightening"
60334,2080 Pure Mountain Salt Mild Mint Flavor Toothpaste 120 g,"hair-personal-care,personal-hygiene",south-korea,2080-pure-mountain,,SKIP,SKIP,non-skin-product,
